,id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
886,1033,FBIO,"Helocyte, Inc. Announces Positive Data from Stem Cell Transplant Donor Vaccination Trial to be Presented at the 2023 Tandem Meetings: Transplantation & Cellular Therapy Meetings of ASTCT and CIBMTR",https://www.globenewswire.com/news-release/2023/02/16/2609775/28889/en/Helocyte-Inc-Announces-Positive-Data-from-Stem-Cell-Transplant-Donor-Vaccination-Trial-to-be-Presented-at-the-2023-Tandem-Meetings-Transplantation-Cellular-Therapy-Meetings-of-ASTC.html,Clinical Study,2023-02-16 08:30:00,pre_market,11.1000003815,11.25,413.9800109863,408.7900085449,0.0135134787,-0.0125368431,0.0260503218,long,long,
887,1034,FBIO,Fortress Biotech Announces Pricing of $10.0 Million Public Offering,https://www.globenewswire.com/news-release/2023/11/10/2778298/28889/en/Fortress-Biotech-Announces-Pricing-of-10-0-Million-Public-Offering.html,Management statements,2023-11-10 08:15:00,pre_market,2.0799999237,1.3500000238,433.8399963379,435.9800109863,-0.3509615032,0.0049327279,-0.3558942311,short,short,
888,1035,FBIO,Fortress Biotech Announces Reverse Stock Split,https://www.globenewswire.com/news-release/2023/10/09/2756959/28889/en/Fortress-Biotech-Announces-Reverse-Stock-Split.html,Changes in share capital and votes,2023-10-09 12:50:00,market_open,4.9499998093,4.3499999046,427.5799865723,432.2900085449,-0.1212121066,0.0110155342,-0.1322276408,short,long,
889,1036,FBIO,Fortress Biotech to Participate in Two March 2023 Investor Conferences,https://www.globenewswire.com/news-release/2023/03/07/2622003/28889/en/Fortress-Biotech-to-Participate-in-Two-March-2023-Investor-Conferences.html,Conference Calls/ Webcasts,2023-03-07 08:00:00,pre_market,12.1499996185,12.1499996185,404.4700012207,404.4200134277,0.0,-0.0001235884,0.0001235884,long,long,
890,1037,FBIO,"Fortress Biotech Announces Timing of Regular Monthly Dividend for October, November and December 2022 for its 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",https://www.globenewswire.com/news-release/2022/10/05/2528702/28889/en/Fortress-Biotech-Announces-Timing-of-Regular-Monthly-Dividend-for-October-November-and-December-2022-for-its-9-375-Series-A-Cumulative-Redeemable-Perpetual-Preferred-Stock.html,Stock Market News,2022-10-05 08:30:00,pre_market,13.1999998093,13.1999998093,377.9700012207,373.3900146484,0.0,-0.0121173282,0.0121173282,long,long,
891,1038,FBIO,Fortress Biotech to Present at the BTIG Virtual Biotechnology Conference 2023,https://www.globenewswire.com/news-release/2023/08/03/2718058/28889/en/Fortress-Biotech-to-Present-at-the-BTIG-Virtual-Biotechnology-Conference-2023.html,Calendar of Events,2023-08-03 08:30:00,pre_market,8.6999998093,8.8500003815,450.1300048828,448.0400085449,0.0172414455,-0.0046430949,0.0218845404,long,short,
892,1039,FBIO,Fortress Biotech Announces Closing of $13.9 Million Registered Direct Offering Priced At-the-Market under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/02/10/2606152/28889/en/Fortress-Biotech-Announces-Closing-of-13-9-Million-Registered-Direct-Offering-Priced-At-the-Market-under-Nasdaq-Rules.html,Stock Market News,2023-02-10 12:50:00,market_open,11.1000003815,11.3999996185,405.8599853516,408.0400085449,0.0270269574,0.0053713676,0.0216555897,long,short,
893,1040,FBIO,"Cyprium Therapeutics, a Fortress Biotech Subsidiary Company, Completes Asset Transfer of CUTX-101 Copper Histidinate Product Candidate for Treatment of Menkes Disease, to Sentynl Therapeutics, a Wholly-owned Subsidiary of Zydus Lifesciences Ltd.",https://www.globenewswire.com/news-release/2023/12/06/2791767/28889/en/Cyprium-Therapeutics-a-Fortress-Biotech-Subsidiary-Company-Completes-Asset-Transfer-of-CUTX-101-Copper-Histidinate-Product-Candidate-for-Treatment-of-Menkes-Disease-to-Sentynl-Ther.html,Health,2023-12-06 08:30:00,pre_market,2.6700000763,2.6900000572,456.6000061035,458.8099975586,0.0074906293,0.0048401039,0.0026505255,long,long,
894,1026,FARON.HE,Inside information: Faron Announces Positive BEXMAB Study Update in Relapsed/Refractory AML and HMA-Refractory MDS Patients,https://www.globenewswire.com/news-release/2023/10/11/2758195/0/en/Inside-information-Faron-Announces-Positive-BEXMAB-Study-Update-in-Relapsed-Refractory-AML-and-HMA-Refractory-MDS-Patients.html,Health,2023-10-11 07:00:00,pre_market,3.8199999332,4.0549998283,434.5400085449,435.6400146484,0.0615182982,0.0025314265,0.0589868717,long,long,
895,1027,FARON.HE,Faron Pharmaceuticals Ltd Results of the Extraordinary General Meeting,https://www.globenewswire.com/news-release/2023/09/22/2747864/0/en/Faron-Pharmaceuticals-Ltd-Results-of-the-Extraordinary-General-Meeting.html,Annual Meetings & Shareholder Rights,2023-09-22 06:33:00,pre_market,3.8250000477,3.8599998951,431.3900146484,432.450012207,0.0091502868,0.0024571676,0.0066931192,long,long,
896,1041,FBIO,Urica Therapeutics Expands Exclusive License Agreement with Fuji Yakuhin Co. Ltd. to Develop Dotinurad in Additional Territories Including Turkey and the Middle East and North Africa,https://www.globenewswire.com/news-release/2022/12/14/2573643/28889/en/Urica-Therapeutics-Expands-Exclusive-License-Agreement-with-Fuji-Yakuhin-Co-Ltd-to-Develop-Dotinurad-in-Additional-Territories-Including-Turkey-and-the-Middle-East-and-North-Africa.html,Partnerships,2022-12-14 08:00:00,pre_market,9.8999996185,9.8999996185,401.9700012207,401.6099853516,0.0,-0.0008956287,0.0008956287,long,long,
897,1042,FBIO,Fortress Biotech Subsidiary Helocyte Announces Option Agreement with City of Hope for Exclusive Worldwide Rights to use a Novel Bispecific CMV/HIV CAR T Cell Therapy (optionally in combination with Triplex) for the Treatment of Adults Living with HIV-1,https://www.globenewswire.com/news-release/2023/10/16/2760729/28889/en/Fortress-Biotech-Subsidiary-Helocyte-Announces-Option-Agreement-with-City-of-Hope-for-Exclusive-Worldwide-Rights-to-use-a-Novel-Bispecific-CMV-HIV-CAR-T-Cell-Therapy-optionally-in-.html,Product / Services Announcement,2023-10-16 09:00:00,pre_market,2.9000000954,2.9100000858,431.5,433.8200073242,0.0034482725,0.0053766103,-0.0019283378,short,short,
898,1043,FBIO,Fortress Biotech to Present at H.C. Wainwright 25th Annual Global Investment Conference,https://www.globenewswire.com/news-release/2023/09/07/2739367/28889/en/Fortress-Biotech-to-Present-at-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html,Calendar of Events,2023-09-07 08:30:00,pre_market,5.8499999046,5.6999998093,446.2200012207,443.1099853516,-0.0256410424,-0.0069696918,-0.0186713506,short,short,
899,1044,FBIO,"Fortress Biotech to Participate in Cantor Medical & Aesthetic Dermatology, Ophthalmology & MedTech/Diagnostic Conference",https://www.globenewswire.com/news-release/2022/12/06/2568308/28889/en/Fortress-Biotech-to-Participate-in-Cantor-Medical-Aesthetic-Dermatology-Ophthalmology-MedTech-Diagnostic-Conference.html,Trade Show,2022-12-06 08:30:00,pre_market,10.5,10.3500003815,399.5899963379,399.4200134277,-0.014285678,-0.0004253933,-0.0138602846,short,short,
900,1045,FBIO,"Fortress Biotech Appoints Lucy Lu, M.D., to its Board of Directors",https://www.globenewswire.com/news-release/2022/12/19/2576277/28889/en/Fortress-Biotech-Appoints-Lucy-Lu-M-D-to-its-Board-of-Directors.html,Directors and Officers,2022-12-19 08:00:00,pre_market,8.6999998093,9.0,383.2699890137,383.4700012207,0.0344827813,0.0005218572,0.0339609241,long,long,
901,1049,FGEN,FibroGen to Report First Quarter 2023 Financial Results,https://www.globenewswire.com/news-release/2023/04/24/2652535/33525/en/FibroGen-to-Report-First-Quarter-2023-Financial-Results.html,Conference Calls/ Webcasts,2023-04-24 07:00:00,pre_market,20.3999996185,20.2800006866,412.200012207,411.9899902344,-0.0058823007,-0.0005095147,-0.005372786,short,short,
902,1050,FGEN,FibroGen Announces Leadership Transition,https://www.globenewswire.com/news-release/2023/07/25/2710270/33525/en/FibroGen-Announces-Leadership-Transition.html,Directors and Officers,2023-07-25 07:00:00,pre_market,2.0899999142,2.0399999619,454.200012207,453.9200134277,-0.0239234231,-0.0006164658,-0.0233069573,short,short,
903,1051,FGEN,FibroGen Announces Topline Results from LELANTOS-1 Phase 3 Clinical Study of Pamrevlumab in Non-Ambulatory Patients with Duchenne Muscular Dystrophy,https://www.globenewswire.com/news-release/2023/06/07/2683598/33525/en/FibroGen-Announces-Topline-Results-from-LELANTOS-1-Phase-3-Clinical-Study-of-Pamrevlumab-in-Non-Ambulatory-Patients-with-Duchenne-Muscular-Dystrophy.html,Clinical Study,2023-06-07 06:55:00,pre_market,18.7099990845,18.6000003815,428.0299987793,428.4400024414,-0.0058791399,0.0009578853,-0.0068370253,short,long,
904,1052,FGEN,"FibroGen Announces Completion of the Pamrevlumab Arm in Precision Promise, Pancreatic Cancer Action Network’s Phase 2/3 Adaptive Platform Trial for Metastatic Pancreatic Cancer",https://www.globenewswire.com/news-release/2024/01/25/2816553/33525/en/FibroGen-Announces-Completion-of-the-Pamrevlumab-Arm-in-Precision-Promise-Pancreatic-Cancer-Action-Network-s-Phase-2-3-Adaptive-Platform-Trial-for-Metastatic-Pancreatic-Cancer.html,Company Announcement,2024-01-25 07:00:00,pre_market,0.9700000286,0.9810000062,485.3900146484,487.5799865723,0.0113401827,0.0045117779,0.0068284049,long,long,
905,1053,FGEN,FibroGen to Report Second Quarter 2023 Financial Results,https://www.globenewswire.com/news-release/2023/07/24/2709392/33525/en/FibroGen-to-Report-Second-Quarter-2023-Financial-Results.html,Conference Calls/ Webcasts,2023-07-24 07:00:00,pre_market,2.0999999046,2.1400001049,452.1799926758,453.3699951172,0.0190477153,0.0026317008,0.0164160145,long,long,
906,1046,FBIO,Fortress Biotech Announces Pricing of $13.9 Million Registered Direct Offering Priced At-the-Market under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/02/08/2603922/28889/en/Fortress-Biotech-Announces-Pricing-of-13-9-Million-Registered-Direct-Offering-Priced-At-the-Market-under-Nasdaq-Rules.html,Prospectus/Announcement of Prospectus,2023-02-08 08:00:00,pre_market,12.6000003815,10.6499996185,415.1900024414,413.1300048828,-0.1547619606,-0.0049615779,-0.1498003827,short,short,
907,1054,FGEN,"FibroGen Announces Completion of Patient Enrollment in ZEPHYRUS-2, a Phase 3 Clinical Study of Pamrevlumab in Idiopathic Pulmonary Fibrosis",https://www.globenewswire.com/news-release/2023/04/03/2639399/33525/en/FibroGen-Announces-Completion-of-Patient-Enrollment-in-ZEPHYRUS-2-a-Phase-3-Clinical-Study-of-Pamrevlumab-in-Idiopathic-Pulmonary-Fibrosis.html,Clinical Study,2023-04-03 07:00:00,pre_market,18.6599998474,18.7600002289,409.3900146484,408.8500061035,0.0053590773,-0.0013190565,0.0066781338,long,long,
908,1055,FGEN,"FibroGen To Host Part I of Virtual KOL Investor Event Series to Review Pamrevlumab Clinical Program in Pancreatic Cancer on February 13, 2024",https://www.globenewswire.com/news-release/2024/02/05/2823393/33525/en/FibroGen-To-Host-Part-I-of-Virtual-KOL-Investor-Event-Series-to-Review-Pamrevlumab-Clinical-Program-in-Pancreatic-Cancer-on-February-13-2024.html,Clinical Study,2024-02-05 07:00:00,pre_market,1.8600000143,1.8099999428,494.3500061035,493.700012207,-0.0268817587,-0.0013148455,-0.0255669131,short,short,
909,1056,FGEN,FibroGen Announces Positive Topline Results from China Pivotal Phase 3 Clinical Trial of Roxadustat for the Treatment of Chemotherapy Induced Anemia,https://www.globenewswire.com/news-release/2023/05/18/2671783/33525/en/FibroGen-Announces-Positive-Topline-Results-from-China-Pivotal-Phase-3-Clinical-Trial-of-Roxadustat-for-the-Treatment-of-Chemotherapy-Induced-Anemia.html,Clinical Study,2023-05-18 07:30:00,pre_market,17.8199996948,17.9799995422,415.2300109863,414.8999938965,0.0089786672,-0.0007947814,0.0097734486,long,long,
910,1047,FBIO,Fortress Biotech Announces Pricing of $11 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/12/29/2802052/28889/en/Fortress-Biotech-Announces-Pricing-of-11-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html,Financing Agreements,2023-12-29 08:20:00,pre_market,3.8900001049,3.2400000095,476.6900024414,476.4899902344,-0.1670951357,-0.0004195855,-0.1666755502,short,short,
911,1064,GLUE,Monte Rosa Therapeutics Announces Fourth Quarter and Full Year 2022 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/03/16/2628536/0/en/Monte-Rosa-Therapeutics-Announces-Fourth-Quarter-and-Full-Year-2022-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,2023-03-16 07:30:00,pre_market,6.5300002098,6.3699998856,389.2799987793,386.8200073242,-0.024502346,-0.0063193369,-0.0181830091,short,short,
912,1065,GLUE,Monte Rosa Therapeutics Appoints Dr. Jan Skvarka to Board of Directors,https://www.globenewswire.com/news-release/2023/03/23/2633019/0/en/Monte-Rosa-Therapeutics-Appoints-Dr-Jan-Skvarka-to-Board-of-Directors.html,Directors and Officers,2023-03-23 07:30:00,pre_market,7.0,7.0900001526,392.1099853516,395.0899963379,0.0128571647,0.0075999365,0.0052572282,long,long,
913,1066,GLUE,Monte Rosa Therapeutics Announces Third Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/11/09/2777173/0/en/Monte-Rosa-Therapeutics-Announces-Third-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,2023-11-09 07:00:00,pre_market,3.6900000572,3.6700000763,437.25,438.4299926758,-0.0054200489,0.0026986682,-0.0081187172,short,short,
914,1067,GLUE,"Monte Rosa Therapeutics Presents Preclinical Data at ACR Convergence 2023 Demonstrating Potential of MRT-6160, a VAV1-targeted Molecular Glue Degrader, to Treat Immunological and Inflammatory Diseases",https://www.globenewswire.com/news-release/2023/11/07/2775281/0/en/Monte-Rosa-Therapeutics-Presents-Preclinical-Data-at-ACR-Convergence-2023-Demonstrating-Potential-of-MRT-6160-a-VAV1-targeted-Molecular-Glue-Degrader-to-Treat-Immunological-and-Inf.html,Clinical Study,2023-11-07 10:00:00,market_open,3.3800001144,3.5499999523,435.6900024414,436.9299926758,0.0502958083,0.0028460378,0.0474497705,long,long,
915,1068,GLUE,Monte Rosa Therapeutics Announces Interim PK/PD and Clinical Data for MRT-2359 in Phase 1/2 Trial for MYC-Driven Solid Tumors,https://www.globenewswire.com/news-release/2023/10/17/2761331/0/en/Monte-Rosa-Therapeutics-Announces-Interim-PK-PD-and-Clinical-Data-for-MRT-2359-in-Phase-1-2-Trial-for-MYC-Driven-Solid-Tumors.html,Conference Calls/ Webcasts,2023-10-17 07:00:00,pre_market,5.0,5.2399997711,436.0400085449,432.8099975586,0.0479999542,-0.0074076023,0.0554075566,long,long,
916,1069,GLUE,Monte Rosa Therapeutics Announces Second Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/08/10/2722527/0/en/Monte-Rosa-Therapeutics-Announces-Second-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,2023-08-10 07:15:00,pre_market,6.7899999619,6.8699998856,445.75,448.1900024414,0.0117820212,0.0054739258,0.0063080954,long,long,
917,1070,GLUE,Monte Rosa Therapeutics to Present at Piper Sandler Healthcare Conference,https://www.globenewswire.com/news-release/2023/11/21/2783927/0/en/Monte-Rosa-Therapeutics-to-Present-at-Piper-Sandler-Healthcare-Conference.html,Calendar of Events,2023-11-21 07:00:00,pre_market,3.25,3.2000000477,454.2600097656,453.1799926758,-0.0153846007,-0.0023775306,-0.0130070701,short,long,
918,1071,GLUE,Monte Rosa Therapeutics Reports Second Quarter 2022 Financial Results and Business Updates,https://www.globenewswire.com/news-release/2022/08/11/2496663/0/en/Monte-Rosa-Therapeutics-Reports-Second-Quarter-2022-Financial-Results-and-Business-Updates.html,Earnings Releases and Operating Results,2022-08-11 07:30:00,pre_market,8.7100000381,9.4399995804,419.9899902344,422.9899902344,0.0838116578,0.0071430274,0.0766686304,long,long,
919,1072,GLUE,Monte Rosa Therapeutics Announces First Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/05/11/2666597/0/en/Monte-Rosa-Therapeutics-Announces-First-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,2023-05-11 07:30:00,pre_market,5.7899999619,5.9899997711,412.8500061035,411.950012207,0.0345422816,-0.0021799537,0.0367222353,long,short,
920,1073,GLUE,Monte Rosa Therapeutics to Present at Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2023/02/03/2601254/0/en/Monte-Rosa-Therapeutics-to-Present-at-Upcoming-Investor-Conferences.html,Calendar of Events,2023-02-03 07:30:00,pre_market,7.1300001144,7.1500000954,416.7799987793,411.5899963379,0.0028050464,-0.0124526188,0.0152576652,long,long,
921,1074,GLUE,"Monte Rosa Therapeutics Advances Second Development Candidate, MRT-6160, a Novel, Highly Selective Molecular Glue Degrader Targeting VAV1 for the Treatment of Autoimmune Diseases",https://www.globenewswire.com/news-release/2023/05/23/2674201/0/en/Monte-Rosa-Therapeutics-Advances-Second-Development-Candidate-MRT-6160-a-Novel-Highly-Selective-Molecular-Glue-Degrader-Targeting-VAV1-for-the-Treatment-of-Autoimmune-Diseases.html,Clinical Study,2023-05-23 07:30:00,pre_market,6.0700001717,6.0199999809,418.7900085449,417.0799865723,-0.0082372635,-0.0040832444,-0.004154019,short,short,
922,1057,FGEN,FibroGen to Present at Cowen’s 43rd Annual Health Care Conference,https://www.globenewswire.com/news-release/2023/02/27/2615910/33525/en/FibroGen-to-Present-at-Cowen-s-43rd-Annual-Health-Care-Conference.html,Calendar of Events,2023-02-27 07:00:00,pre_market,22.2099990845,22.5300006866,396.3800048828,399.8699951172,0.0144079971,0.0088046576,0.0056033395,long,long,
923,1058,FGEN,FibroGen to Report Fourth Quarter and Full Year 2022 Financial Results,https://www.globenewswire.com/news-release/2023/02/17/2610529/33525/en/FibroGen-to-Report-Fourth-Quarter-and-Full-Year-2022-Financial-Results.html,Conference Calls/ Webcasts,2023-02-17 07:00:00,pre_market,23.5799999237,23.6499996185,408.2799987793,406.0599975586,0.0029686045,-0.0054374479,0.0084060524,long,long,
924,1059,FGEN,FibroGen to Report Third Quarter 2023 Financial Results,https://www.globenewswire.com/news-release/2023/10/23/2764572/33525/en/FibroGen-to-Report-Third-Quarter-2023-Financial-Results.html,Conference Calls/ Webcasts,2023-10-23 07:00:00,pre_market,0.5500000119,0.5320000052,421.1900024414,419.6099853516,-0.0327272842,-0.0037513167,-0.0289759675,short,short,
925,1085,GMAB,Major Shareholder Announcement,https://www.globenewswire.com/news-release/2023/11/09/2777473/0/en/Major-Shareholder-Announcement.html,European Regulatory News,2023-11-09 09:14:00,pre_market,31.0,31.7800006866,437.25,438.4299926758,0.0251613125,0.0026986682,0.0224626443,long,long,
926,1087,GMAB,Genmab Announces European Commission Approval of TEPKINLY® (epcoritamab) for Adults with Relapsed or Refractory (R/R) Diffuse Large B-cell Lymphoma (DLBCL),https://www.globenewswire.com/news-release/2023/09/25/2748547/0/en/Genmab-Announces-European-Commission-Approval-of-TEPKINLY-epcoritamab-for-Adults-with-Relapsed-or-Refractory-R-R-Diffuse-Large-B-cell-Lymphoma-DLBCL.html,European Regulatory News,2023-09-25 07:45:00,pre_market,36.0800018311,36.0299987793,430.4200134277,429.1700134277,-0.0013858938,-0.0029041401,0.0015182462,long,long,
927,1088,GMAB,Grant of Restricted Stock Units and Warrants to Employees in Genmab,https://www.globenewswire.com/news-release/2023/09/28/2751599/0/en/Grant-of-Restricted-Stock-Units-and-Warrants-to-Employees-in-Genmab.html,European Regulatory News,2023-09-28 14:38:00,market_open,35.7599983215,35.3300018311,425.4800109863,428.5199890137,-0.0120245109,0.0071448198,-0.0191693308,short,short,
928,1089,GMAB,Genmab Announces Financial Results for the First Nine Months of 2023,https://www.globenewswire.com/news-release/2023/11/07/2775338/0/en/Genmab-Announces-Financial-Results-for-the-First-Nine-Months-of-2023.html,European Regulatory News,2023-11-07 11:01:00,market_open,28.9200000763,29.5200004578,435.6900024414,436.9299926758,0.0207469011,0.0028460378,0.0179008633,long,long,
929,1091,GMAB,Capital Increase in Genmab as a Result of Employee Warrant Exercise,https://www.globenewswire.com/news-release/2023/09/12/2742015/0/en/Capital-Increase-in-Genmab-as-a-Result-of-Employee-Warrant-Exercise.html,European Regulatory News,2023-09-12 14:04:00,market_open,36.9199981689,36.9399986267,446.950012207,445.9899902344,0.0005417242,-0.0021479404,0.0026896646,long,long,
930,1090,GMAB,Genmab Announces AbbVie Receives Positive CHMP Opinion for Epcoritamab (TEPKINLY®) for the Treatment of Adults with Relapsed/Refractory (R/R) Diffuse Large B-cell Lymphoma (DLBCL),https://www.globenewswire.com/news-release/2023/07/21/2708724/0/en/Genmab-Announces-AbbVie-Receives-Positive-CHMP-Opinion-for-Epcoritamab-TEPKINLY-for-the-Treatment-of-Adults-with-Relapsed-Refractory-R-R-Diffuse-Large-B-cell-Lymphoma-DLBCL.html,European Regulatory News,2023-07-21 04:30:00,pre_market,41.4500007629,41.3600006104,452.1799926758,453.9599914551,-0.0021712944,0.0039364828,-0.0061077772,short,long,
931,1092,GMAB,Major Shareholder Announcement,https://www.globenewswire.com/news-release/2023/11/08/2776465/0/en/Major-Shareholder-Announcement.html,European Regulatory News,2023-11-08 11:09:00,market_open,31.6900005341,31.0,437.549987793,437.25,-0.0217734466,-0.000685608,-0.0210878385,short,long,
932,1075,GLUE,Monte Rosa Therapeutics to Present at the 41st Annual J.P. Morgan Healthcare Conference,https://www.globenewswire.com/news-release/2023/01/04/2582790/0/en/Monte-Rosa-Therapeutics-to-Present-at-the-41st-Annual-J-P-Morgan-Healthcare-Conference.html,Calendar of Events,2023-01-04 07:30:00,pre_market,7.7800002098,7.8600001335,380.8200073242,383.1799926758,0.0102827663,0.0061971149,0.0040856513,long,long,
933,1076,GLUE,"Monte Rosa Therapeutics Announces First Patient Dosed in Phase 1/2 Clinical Trial Evaluating MRT-2359, a GSPT1-directed Molecular Glue Degrader, for Treatment of MYC-driven Tumors",https://www.globenewswire.com/news-release/2022/11/01/2545357/0/en/Monte-Rosa-Therapeutics-Announces-First-Patient-Dosed-in-Phase-1-2-Clinical-Trial-Evaluating-MRT-2359-a-GSPT1-directed-Molecular-Glue-Degrader-for-Treatment-of-MYC-driven-Tumors.html,Product / Services Announcement,2022-11-01 07:30:00,pre_market,9.1999998093,9.3299999237,386.2099914551,390.1400146484,0.0141304475,0.0101758714,0.0039545761,long,long,
934,1077,GLUE,Monte Rosa Therapeutics Reports Third Quarter 2022 Financial Results and Business Updates,https://www.globenewswire.com/news-release/2022/11/10/2553073/0/en/Monte-Rosa-Therapeutics-Reports-Third-Quarter-2022-Financial-Results-and-Business-Updates.html,Earnings Releases and Operating Results,2022-11-10 07:30:00,pre_market,7.5999999046,7.8699998856,374.1300048828,388.049987793,0.0355263137,0.0372062725,-0.0016799588,short,short,
935,1078,GLUE,Monte Rosa Therapeutics Announces Strategic Collaboration with Roche to Discover Novel Molecular Glue Degraders Targeting Cancer and Neurological Diseases,https://www.globenewswire.com/news-release/2023/10/17/2761334/0/en/Monte-Rosa-Therapeutics-Announces-Strategic-Collaboration-with-Roche-to-Discover-Novel-Molecular-Glue-Degraders-Targeting-Cancer-and-Neurological-Diseases.html,Partnerships,2023-10-17 07:00:00,pre_market,5.0,5.2399997711,436.0400085449,432.8099975586,0.0479999542,-0.0074076023,0.0554075566,long,long,
936,1079,GLUE,Monte Rosa Therapeutics Appoints Dr. Anthony M. Manning to Board of Directors,https://www.globenewswire.com/news-release/2023/07/26/2711202/0/en/Monte-Rosa-Therapeutics-Appoints-Dr-Anthony-M-Manning-to-Board-of-Directors.html,Directors and Officers,2023-07-26 07:30:00,pre_market,6.6999998093,6.6900000572,455.4400024414,454.4700012207,-0.0014925003,-0.0021298112,0.0006373109,long,long,
937,1080,GLUE,Monte Rosa Therapeutics to Present at the 42nd Annual J.P. Morgan Healthcare Conference,https://www.globenewswire.com/news-release/2024/01/03/2803173/0/en/Monte-Rosa-Therapeutics-to-Present-at-the-42nd-Annual-J-P-Morgan-Healthcare-Conference.html,Calendar of Events,2024-01-03 07:00:00,pre_market,5.7100000381,5.7600002289,472.6499938965,470.4299926758,0.0087566008,-0.0046969243,0.013453525,long,long,
938,1081,GLUE,Monte Rosa Therapeutics Provides Corporate Update and Key Anticipated Milestones for 2024,https://www.globenewswire.com/news-release/2024/01/08/2805310/0/en/Monte-Rosa-Therapeutics-Provides-Corporate-Update-and-Key-Anticipated-Milestones-for-2024.html,Calendar of Events,2024-01-08 07:15:00,pre_market,5.5250000954,5.75,467.9200134277,468.4299926758,0.0407239639,0.0010898855,0.0396340784,long,long,
939,1082,GLUE,Monte Rosa Therapeutics to Participate in Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2024/01/31/2820942/0/en/Monte-Rosa-Therapeutics-to-Participate-in-Upcoming-Investor-Conferences.html,Conference Calls/ Webcasts,2024-01-31 07:00:00,pre_market,5.3200001717,5.2600002289,490.8900146484,488.6199951172,-0.0112781844,-0.0046242936,-0.0066538908,short,short,
940,1083,GLUE,Monte Rosa Therapeutics Outlines Progress Across Portfolio of Molecular Glue Degraders and Key Anticipated Milestones for 2023,https://www.globenewswire.com/news-release/2023/01/09/2585095/0/en/Monte-Rosa-Therapeutics-Outlines-Progress-Across-Portfolio-of-Molecular-Glue-Degraders-and-Key-Anticipated-Milestones-for-2023.html,Stock Market News,2023-01-09 07:30:00,pre_market,7.9600000381,8.0600004196,388.0799865723,390.3699951172,0.0125628619,0.0059008674,0.0066619945,long,short,
941,1094,GMAB,Genmab Announces Multiple Abstracts to be Presented at the 65th Annual Meeting and Exposition of the American Society of Hematology (ASH),https://www.globenewswire.com/news-release/2023/11/02/2772431/0/en/Genmab-Announces-Multiple-Abstracts-to-be-Presented-at-the-65th-Annual-Meeting-and-Exposition-of-the-American-Society-of-Hematology-ASH.html,European Regulatory News,2023-11-02 09:05:00,pre_market,28.9500007629,28.9899997711,422.6600036621,426.5799865723,0.0013816583,0.0092745537,-0.0078928954,short,short,
942,1095,GMAB,Genmab Announces Financial Results for the First Half of 2023,https://www.globenewswire.com/news-release/2023/08/03/2718313/0/en/Genmab-Announces-Financial-Results-for-the-First-Half-of-2023.html,European Regulatory News,2023-08-03 11:01:00,market_open,38.6899986267,39.2799987793,448.0400085449,448.8399963379,0.0152494229,0.0017855276,0.0134638954,long,long,
943,1096,GMAB,Transactions with shares and linked securities in Genmab A/S made by managerial employees and their closely associated persons,https://www.globenewswire.com/news-release/2023/06/01/2680792/0/en/Transactions-with-shares-and-linked-securities-in-Genmab-A-S-made-by-managerial-employees-and-their-closely-associated-persons.html,European Regulatory News,2023-06-01 15:40:00,market_open,39.3300018311,39.3300018311,418.0899963379,421.8200073242,0.0,0.0089215504,-0.0089215504,short,short,
944,1097,GMAB,Transactions with Shares and Linked Securities in Genmab A/S Made By Managerial Employees and Their Closely Associated Persons,https://www.globenewswire.com/news-release/2023/05/31/2679379/0/en/Transactions-with-Shares-and-Linked-Securities-in-Genmab-A-S-Made-By-Managerial-Employees-and-Their-Closely-Associated-Persons.html,European Regulatory News,2023-05-31 08:15:00,pre_market,39.2799987793,39.0900001526,420.1799926758,418.2799987793,-0.0048370324,-0.0045218571,-0.0003151753,short,short,
