,id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
865,997,EVLO,Evelo Biosciences Closes $25.5 Million Private Placement,https://www.globenewswire.com/news-release/2023/07/12/2703423/0/en/Evelo-Biosciences-Closes-25-5-Million-Private-Placement.html,Financing Agreements,7/12/2023 7:30,pre_market,3.380000114,3.400000095,442.4599915,446.3900146,0.005917154,0.008882211,-0.002965058,short,short,
866,998,EVLO,Evelo Biosciences Announces Second Quarter 2022 Financial Results and Business Highlights,https://www.globenewswire.com/news-release/2022/08/11/2496455/0/en/Evelo-Biosciences-Announces-Second-Quarter-2022-Financial-Results-and-Business-Highlights.html,Health,8/11/2022 6:00,pre_market,59,59,419.9899902,422.9899902,0,0.007143027,-0.007143027,short,long,
867,1000,EVLO,Evelo Biosciences to Participate in the Cowen 43rd Annual Health Care Conference,https://www.globenewswire.com/news-release/2023/03/01/2617946/0/en/Evelo-Biosciences-to-Participate-in-the-Cowen-43rd-Annual-Health-Care-Conference.html,Conference Calls/ Webcasts,3/1/2023 6:00,pre_market,12.39999962,12.30000019,396.2600098,395.4100037,-0.00806447,-0.002145072,-0.005919399,short,short,
868,1022,FARON.HE,Faron Pharmaceuticals Announces Board Changes,https://www.globenewswire.com/news-release/2023/09/22/2748072/0/en/Faron-Pharmaceuticals-Announces-Board-Changes.html,Directors and Officers,9/22/2023 11:00,market_open,3.859999895,3.815000057,432.4500122,430.4200134,-0.011657989,-0.004694181,-0.006963808,short,short,
869,1008,EYEN,Eyenovia Announces First Commercial Sale of Mydcombi™,https://www.globenewswire.com/news-release/2023/08/03/2717937/0/en/Eyenovia-Announces-First-Commercial-Sale-of-Mydcombi.html,Product / Services Announcement,8/3/2023 8:00,pre_market,2.109999895,2.109999895,450.1300049,448.0400085,0,-0.004643095,0.004643095,long,long,
870,1007,EYEN,Eyenovia Announces Addition to Russell 2000® and Russell 3000® Indexes,https://www.globenewswire.com/news-release/2023/06/26/2694372/0/en/Eyenovia-Announces-Addition-to-Russell-2000-and-Russell-3000-Indexes.html,Trading information,6/26/2023 8:00,pre_market,2.369999886,2.380000114,433.2099915,432.6199951,0.004219506,-0.001361918,0.005581424,long,short,
871,1023,FARON.HE,Faron to Hold Conference Call to Discuss New Positive Clinical Data from Phase I/II BEXMAB Study of Bexmarilimab in Relapsed/Refractory AML and MDS,https://www.globenewswire.com/news-release/2023/07/19/2707037/0/en/Faron-to-Hold-Conference-Call-to-Discuss-New-Positive-Clinical-Data-from-Phase-I-II-BEXMAB-Study-of-Bexmarilimab-in-Relapsed-Refractory-AML-and-MDS.html,Calendar of Events,7/19/2023 4:54,pre_market,2.859999895,3.109999895,454.1900024,455.0100098,0.087412591,0.001805428,0.085607163,long,long,
872,1009,EYEN,Eyenovia to Participate in Panel Discussion at Cantor Global Healthcare Conference,https://www.globenewswire.com/news-release/2023/09/21/2747224/0/en/Eyenovia-to-Participate-in-Panel-Discussion-at-Cantor-Global-Healthcare-Conference.html,Calendar of Events,9/21/2023 8:00,pre_market,1.659999967,1.639999986,438.6400146,435.7000122,-0.012048182,-0.006702541,-0.005345641,short,long,
873,1010,EYEN,"Eyenovia to Report Fourth Quarter and Full-Year 2022 Results on Thursday, March 30",https://www.globenewswire.com/news-release/2023/03/23/2633055/0/en/Eyenovia-to-Report-Fourth-Quarter-and-Full-Year-2022-Results-on-Thursday-March-30.html,Conference Calls/ Webcasts,3/23/2023 8:00,pre_market,2.730000019,2.789999962,392.1099854,395.0899963,0.021978001,0.007599937,0.014378064,long,short,
874,1011,EYEN,Eyenovia to Present at Upcoming H.C. Wainwright 3rd Annual Ophthalmology Virtual Conference,https://www.globenewswire.com/news-release/2023/08/09/2721562/0/en/Eyenovia-to-Present-at-Upcoming-H-C-Wainwright-3rd-Annual-Ophthalmology-Virtual-Conference.html,Conference Calls/ Webcasts,8/9/2023 8:00,pre_market,2.059999943,2.069999933,448.75,449.0299988,0.004854364,0.000623953,0.004230412,long,long,
875,1014,EYEN,Eyenovia Reveals Positive Evidence That Optejet® Delivery Technology Decreased Inflammation From Preserved Glaucoma Solutions Compared to Drops,https://www.globenewswire.com/news-release/2023/01/12/2587812/0/en/Eyenovia-Reveals-Positive-Evidence-That-Optejet-Delivery-Technology-Decreased-Inflammation-From-Preserved-Glaucoma-Solutions-Compared-to-Drops.html,Product / Services Announcement,1/12/2023 8:00,pre_market,1.879999995,1.950000048,395.519989,396.6700134,0.037234071,0.002907627,0.034326444,long,long,
876,1015,EYEN,Eyenovia to Present at Upcoming H.C. Wainwright 25th Annual Global Investment Conference,https://www.globenewswire.com/news-release/2023/09/07/2739251/0/en/Eyenovia-to-Present-at-Upcoming-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html,Calendar of Events,9/7/2023 8:00,pre_market,1.870000005,1.879999995,446.2200012,443.1099854,0.005347589,-0.006969692,0.01231728,long,long,
877,1016,EYEN,Eyenovia Announces Poster Presentation at ARVO 2023,https://www.globenewswire.com/news-release/2023/04/24/2652646/0/en/Eyenovia-Announces-Poster-Presentation-at-ARVO-2023.html,Product / Services Announcement,4/24/2023 8:00,pre_market,4.900000095,4.869999886,412.2000122,411.9899902,-0.006122492,-0.000509515,-0.005612977,short,short,
878,1017,EYEN,Eyenovia Announces Presentation at the OCTANE Ophthalmology Tech Forum 2023,https://www.globenewswire.com/news-release/2023/06/01/2680264/0/en/Eyenovia-Announces-Presentation-at-the-OCTANE-Ophthalmology-Tech-Forum-2023.html,Calendar of Events,6/1/2023 8:00,pre_market,2.839999914,2.819999933,417.8500061,418.0899963,-0.007042247,0.000574345,-0.007616592,short,short,
879,1018,EYEN,Eyenovia Announces FDA Approval of Redwood City as Commercial Manufacturing Facility,https://www.globenewswire.com/news-release/2024/02/13/2828089/0/en/Eyenovia-Announces-FDA-Approval-of-Redwood-City-as-Commercial-Manufacturing-Facility.html,Product / Services Announcement,2/13/2024 7:00,pre_market,1.909999967,1.940000057,500.980011,494.5299988,0.015706854,-0.01287479,0.028581644,long,long,
880,1019,EYEN,Eyenovia Announces FDA Approval of Coastline International as Contract Manufacturer to Initiate Mydcombi Commercial Production,https://www.globenewswire.com/news-release/2023/11/02/2772116/0/en/Eyenovia-Announces-FDA-Approval-of-Coastline-International-as-Contract-Manufacturer-to-Initiate-Mydcombi-Commercial-Production.html,Product / Services Announcement,11/2/2023 7:00,pre_market,1.409999967,1.460000038,422.6600037,426.5799866,0.035461045,0.009274554,0.026186491,long,long,
881,1020,EYEN,Eyenovia to Sponsor Course on Drug Delivery Innovation at IJCAHPO’s 51st Annual Continuing Education (ACE) Program,https://www.globenewswire.com/news-release/2023/10/30/2769019/0/en/Eyenovia-to-Sponsor-Course-on-Drug-Delivery-Innovation-at-IJCAHPO-s-51st-Annual-Continuing-Education-ACE-Program.html,Clinical Study,10/30/2023 7:00,pre_market,1.080000043,1.110000014,410.6799927,413.5599976,0.02777775,0.007012771,0.020764979,long,long,
882,1029,FBIO,Helocyte Announces $3.22 Million Grant from the National Cancer Institute for Triplex Phase 2 Clinical Trial Program,https://www.globenewswire.com/news-release/2023/06/15/2688861/28889/en/Helocyte-Announces-3-22-Million-Grant-from-the-National-Cancer-Institute-for-Triplex-Phase-2-Clinical-Trial-Program.html,Clinical Study,6/15/2023 8:00,pre_market,9.300000191,9.449999809,437.1799927,436.3299866,0.016128991,-0.001944293,0.018073284,long,long,
883,1031,FBIO,Urica Therapeutics Announces Topline Data from the Phase 1 Clinical Trial Evaluating Dotinurad in Healthy Volunteers in the United States,https://www.globenewswire.com/news-release/2023/06/29/2696949/28889/en/Urica-Therapeutics-Announces-Topline-Data-from-the-Phase-1-Clinical-Trial-Evaluating-Dotinurad-in-Healthy-Volunteers-in-the-United-States.html,Clinical Study,6/29/2023 8:00,pre_market,7.949999809,7.949999809,436.3900146,435.9599915,0,-0.00098541,0.00098541,long,long,
884,1025,FARON.HE,Faron to Participate in Fireside Chat at the Canaccord Genuity 43rd Annual Growth Conference,https://www.globenewswire.com/news-release/2023/08/02/2716788/0/en/Faron-to-Participate-in-Fireside-Chat-at-the-Canaccord-Genuity-43rd-Annual-Growth-Conference.html,Calendar of Events,8/2/2023 8:00,pre_market,3.400000095,3.400000095,456.480011,453.25,0,-0.007075909,0.007075909,long,long,
885,1032,FBIO,"Aevitas Therapeutics, a Fortress Biotech Subsidiary, Announces Asset Purchase Agreement with 4D Molecular Therapeutics for World-Wide Rights to Aevitas’ Short-Form Human Complement Factor H",https://www.globenewswire.com/news-release/2023/04/24/2652668/28889/en/Aevitas-Therapeutics-a-Fortress-Biotech-Subsidiary-Announces-Asset-Purchase-Agreement-with-4D-Molecular-Therapeutics-for-World-Wide-Rights-to-Aevitas-Short-Form-Human-Complement-Fa.html,Health,4/24/2023 8:00,pre_market,10.64999962,10.5,412.2000122,411.9899902,-0.014084472,-0.000509515,-0.013574957,short,short,
886,1033,FBIO,"Helocyte, Inc. Announces Positive Data from Stem Cell Transplant Donor Vaccination Trial to be Presented at the 2023 Tandem Meetings: Transplantation & Cellular Therapy Meetings of ASTCT and CIBMTR",https://www.globenewswire.com/news-release/2023/02/16/2609775/28889/en/Helocyte-Inc-Announces-Positive-Data-from-Stem-Cell-Transplant-Donor-Vaccination-Trial-to-be-Presented-at-the-2023-Tandem-Meetings-Transplantation-Cellular-Therapy-Meetings-of-ASTC.html,Clinical Study,2/16/2023 8:30,pre_market,11.10000038,11.25,413.980011,408.7900085,0.013513479,-0.012536843,0.026050322,long,long,
887,1034,FBIO,Fortress Biotech Announces Pricing of $10.0 Million Public Offering,https://www.globenewswire.com/news-release/2023/11/10/2778298/28889/en/Fortress-Biotech-Announces-Pricing-of-10-0-Million-Public-Offering.html,Management statements,11/10/2023 8:15,pre_market,2.079999924,1.350000024,433.8399963,435.980011,-0.350961503,0.004932728,-0.355894231,short,short,
888,1035,FBIO,Fortress Biotech Announces Reverse Stock Split,https://www.globenewswire.com/news-release/2023/10/09/2756959/28889/en/Fortress-Biotech-Announces-Reverse-Stock-Split.html,Changes in share capital and votes,10/9/2023 12:50,market_open,4.949999809,4.349999905,427.5799866,432.2900085,-0.121212107,0.011015534,-0.132227641,short,long,
889,1036,FBIO,Fortress Biotech to Participate in Two March 2023 Investor Conferences,https://www.globenewswire.com/news-release/2023/03/07/2622003/28889/en/Fortress-Biotech-to-Participate-in-Two-March-2023-Investor-Conferences.html,Conference Calls/ Webcasts,3/7/2023 8:00,pre_market,12.14999962,12.14999962,404.4700012,404.4200134,0,-0.000123588,0.000123588,long,long,
890,1037,FBIO,"Fortress Biotech Announces Timing of Regular Monthly Dividend for October, November and December 2022 for its 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock",https://www.globenewswire.com/news-release/2022/10/05/2528702/28889/en/Fortress-Biotech-Announces-Timing-of-Regular-Monthly-Dividend-for-October-November-and-December-2022-for-its-9-375-Series-A-Cumulative-Redeemable-Perpetual-Preferred-Stock.html,Stock Market News,10/5/2022 8:30,pre_market,13.19999981,13.19999981,377.9700012,373.3900146,0,-0.012117328,0.012117328,long,long,
891,1038,FBIO,Fortress Biotech to Present at the BTIG Virtual Biotechnology Conference 2023,https://www.globenewswire.com/news-release/2023/08/03/2718058/28889/en/Fortress-Biotech-to-Present-at-the-BTIG-Virtual-Biotechnology-Conference-2023.html,Calendar of Events,8/3/2023 8:30,pre_market,8.699999809,8.850000382,450.1300049,448.0400085,0.017241446,-0.004643095,0.02188454,long,short,
892,1039,FBIO,Fortress Biotech Announces Closing of $13.9 Million Registered Direct Offering Priced At-the-Market under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/02/10/2606152/28889/en/Fortress-Biotech-Announces-Closing-of-13-9-Million-Registered-Direct-Offering-Priced-At-the-Market-under-Nasdaq-Rules.html,Stock Market News,2/10/2023 12:50,market_open,11.10000038,11.39999962,405.8599854,408.0400085,0.027026957,0.005371368,0.02165559,long,short,
893,1040,FBIO,"Cyprium Therapeutics, a Fortress Biotech Subsidiary Company, Completes Asset Transfer of CUTX-101 Copper Histidinate Product Candidate for Treatment of Menkes Disease, to Sentynl Therapeutics, a Wholly-owned Subsidiary of Zydus Lifesciences Ltd.",https://www.globenewswire.com/news-release/2023/12/06/2791767/28889/en/Cyprium-Therapeutics-a-Fortress-Biotech-Subsidiary-Company-Completes-Asset-Transfer-of-CUTX-101-Copper-Histidinate-Product-Candidate-for-Treatment-of-Menkes-Disease-to-Sentynl-Ther.html,Health,12/6/2023 8:30,pre_market,2.670000076,2.690000057,456.6000061,458.8099976,0.007490629,0.004840104,0.002650526,long,long,
894,1026,FARON.HE,Inside information: Faron Announces Positive BEXMAB Study Update in Relapsed/Refractory AML and HMA-Refractory MDS Patients,https://www.globenewswire.com/news-release/2023/10/11/2758195/0/en/Inside-information-Faron-Announces-Positive-BEXMAB-Study-Update-in-Relapsed-Refractory-AML-and-HMA-Refractory-MDS-Patients.html,Health,10/11/2023 7:00,pre_market,3.819999933,4.054999828,434.5400085,435.6400146,0.061518298,0.002531427,0.058986872,long,long,
895,1027,FARON.HE,Faron Pharmaceuticals Ltd Results of the Extraordinary General Meeting,https://www.globenewswire.com/news-release/2023/09/22/2747864/0/en/Faron-Pharmaceuticals-Ltd-Results-of-the-Extraordinary-General-Meeting.html,Annual Meetings & Shareholder Rights,9/22/2023 6:33,pre_market,3.825000048,3.859999895,431.3900146,432.4500122,0.009150287,0.002457168,0.006693119,long,long,
896,1041,FBIO,Urica Therapeutics Expands Exclusive License Agreement with Fuji Yakuhin Co. Ltd. to Develop Dotinurad in Additional Territories Including Turkey and the Middle East and North Africa,https://www.globenewswire.com/news-release/2022/12/14/2573643/28889/en/Urica-Therapeutics-Expands-Exclusive-License-Agreement-with-Fuji-Yakuhin-Co-Ltd-to-Develop-Dotinurad-in-Additional-Territories-Including-Turkey-and-the-Middle-East-and-North-Africa.html,Partnerships,12/14/2022 8:00,pre_market,9.899999619,9.899999619,401.9700012,401.6099854,0,-0.000895629,0.000895629,long,long,
897,1042,FBIO,Fortress Biotech Subsidiary Helocyte Announces Option Agreement with City of Hope for Exclusive Worldwide Rights to use a Novel Bispecific CMV/HIV CAR T Cell Therapy (optionally in combination with Triplex) for the Treatment of Adults Living with HIV-1,https://www.globenewswire.com/news-release/2023/10/16/2760729/28889/en/Fortress-Biotech-Subsidiary-Helocyte-Announces-Option-Agreement-with-City-of-Hope-for-Exclusive-Worldwide-Rights-to-use-a-Novel-Bispecific-CMV-HIV-CAR-T-Cell-Therapy-optionally-in-.html,Product / Services Announcement,10/16/2023 9:00,pre_market,2.900000095,2.910000086,431.5,433.8200073,0.003448273,0.00537661,-0.001928338,short,short,
898,1043,FBIO,Fortress Biotech to Present at H.C. Wainwright 25th Annual Global Investment Conference,https://www.globenewswire.com/news-release/2023/09/07/2739367/28889/en/Fortress-Biotech-to-Present-at-H-C-Wainwright-25th-Annual-Global-Investment-Conference.html,Calendar of Events,9/7/2023 8:30,pre_market,5.849999905,5.699999809,446.2200012,443.1099854,-0.025641042,-0.006969692,-0.018671351,short,short,
899,1044,FBIO,"Fortress Biotech to Participate in Cantor Medical & Aesthetic Dermatology, Ophthalmology & MedTech/Diagnostic Conference",https://www.globenewswire.com/news-release/2022/12/06/2568308/28889/en/Fortress-Biotech-to-Participate-in-Cantor-Medical-Aesthetic-Dermatology-Ophthalmology-MedTech-Diagnostic-Conference.html,Trade Show,12/6/2022 8:30,pre_market,10.5,10.35000038,399.5899963,399.4200134,-0.014285678,-0.000425393,-0.013860285,short,short,
900,1045,FBIO,"Fortress Biotech Appoints Lucy Lu, M.D., to its Board of Directors",https://www.globenewswire.com/news-release/2022/12/19/2576277/28889/en/Fortress-Biotech-Appoints-Lucy-Lu-M-D-to-its-Board-of-Directors.html,Directors and Officers,12/19/2022 8:00,pre_market,8.699999809,9,383.269989,383.4700012,0.034482781,0.000521857,0.033960924,long,long,
901,1049,FGEN,FibroGen to Report First Quarter 2023 Financial Results,https://www.globenewswire.com/news-release/2023/04/24/2652535/33525/en/FibroGen-to-Report-First-Quarter-2023-Financial-Results.html,Conference Calls/ Webcasts,4/24/2023 7:00,pre_market,20.39999962,20.28000069,412.2000122,411.9899902,-0.005882301,-0.000509515,-0.005372786,short,short,
902,1050,FGEN,FibroGen Announces Leadership Transition,https://www.globenewswire.com/news-release/2023/07/25/2710270/33525/en/FibroGen-Announces-Leadership-Transition.html,Directors and Officers,7/25/2023 7:00,pre_market,2.089999914,2.039999962,454.2000122,453.9200134,-0.023923423,-0.000616466,-0.023306957,short,short,
903,1051,FGEN,FibroGen Announces Topline Results from LELANTOS-1 Phase 3 Clinical Study of Pamrevlumab in Non-Ambulatory Patients with Duchenne Muscular Dystrophy,https://www.globenewswire.com/news-release/2023/06/07/2683598/33525/en/FibroGen-Announces-Topline-Results-from-LELANTOS-1-Phase-3-Clinical-Study-of-Pamrevlumab-in-Non-Ambulatory-Patients-with-Duchenne-Muscular-Dystrophy.html,Clinical Study,6/7/2023 6:55,pre_market,18.70999908,18.60000038,428.0299988,428.4400024,-0.00587914,0.000957885,-0.006837025,short,long,
904,1052,FGEN,"FibroGen Announces Completion of the Pamrevlumab Arm in Precision Promise, Pancreatic Cancer Action Network’s Phase 2/3 Adaptive Platform Trial for Metastatic Pancreatic Cancer",https://www.globenewswire.com/news-release/2024/01/25/2816553/33525/en/FibroGen-Announces-Completion-of-the-Pamrevlumab-Arm-in-Precision-Promise-Pancreatic-Cancer-Action-Network-s-Phase-2-3-Adaptive-Platform-Trial-for-Metastatic-Pancreatic-Cancer.html,Company Announcement,1/25/2024 7:00,pre_market,0.970000029,0.981000006,485.3900146,487.5799866,0.011340183,0.004511778,0.006828405,long,long,
905,1053,FGEN,FibroGen to Report Second Quarter 2023 Financial Results,https://www.globenewswire.com/news-release/2023/07/24/2709392/33525/en/FibroGen-to-Report-Second-Quarter-2023-Financial-Results.html,Conference Calls/ Webcasts,7/24/2023 7:00,pre_market,2.099999905,2.140000105,452.1799927,453.3699951,0.019047715,0.002631701,0.016416015,long,long,
906,1046,FBIO,Fortress Biotech Announces Pricing of $13.9 Million Registered Direct Offering Priced At-the-Market under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/02/08/2603922/28889/en/Fortress-Biotech-Announces-Pricing-of-13-9-Million-Registered-Direct-Offering-Priced-At-the-Market-under-Nasdaq-Rules.html,Prospectus/Announcement of Prospectus,2/8/2023 8:00,pre_market,12.60000038,10.64999962,415.1900024,413.1300049,-0.154761961,-0.004961578,-0.149800383,short,short,
907,1054,FGEN,"FibroGen Announces Completion of Patient Enrollment in ZEPHYRUS-2, a Phase 3 Clinical Study of Pamrevlumab in Idiopathic Pulmonary Fibrosis",https://www.globenewswire.com/news-release/2023/04/03/2639399/33525/en/FibroGen-Announces-Completion-of-Patient-Enrollment-in-ZEPHYRUS-2-a-Phase-3-Clinical-Study-of-Pamrevlumab-in-Idiopathic-Pulmonary-Fibrosis.html,Clinical Study,4/3/2023 7:00,pre_market,18.65999985,18.76000023,409.3900146,408.8500061,0.005359077,-0.001319057,0.006678134,long,long,
908,1055,FGEN,"FibroGen To Host Part I of Virtual KOL Investor Event Series to Review Pamrevlumab Clinical Program in Pancreatic Cancer on February 13, 2024",https://www.globenewswire.com/news-release/2024/02/05/2823393/33525/en/FibroGen-To-Host-Part-I-of-Virtual-KOL-Investor-Event-Series-to-Review-Pamrevlumab-Clinical-Program-in-Pancreatic-Cancer-on-February-13-2024.html,Clinical Study,2/5/2024 7:00,pre_market,1.860000014,1.809999943,494.3500061,493.7000122,-0.026881759,-0.001314846,-0.025566913,short,short,
909,1056,FGEN,FibroGen Announces Positive Topline Results from China Pivotal Phase 3 Clinical Trial of Roxadustat for the Treatment of Chemotherapy Induced Anemia,https://www.globenewswire.com/news-release/2023/05/18/2671783/33525/en/FibroGen-Announces-Positive-Topline-Results-from-China-Pivotal-Phase-3-Clinical-Trial-of-Roxadustat-for-the-Treatment-of-Chemotherapy-Induced-Anemia.html,Clinical Study,5/18/2023 7:30,pre_market,17.81999969,17.97999954,415.230011,414.8999939,0.008978667,-0.000794781,0.009773449,long,long,
910,1047,FBIO,Fortress Biotech Announces Pricing of $11 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2023/12/29/2802052/28889/en/Fortress-Biotech-Announces-Pricing-of-11-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html,Financing Agreements,12/29/2023 8:20,pre_market,3.890000105,3.24000001,476.6900024,476.4899902,-0.167095136,-0.000419586,-0.16667555,short,short,
911,1064,GLUE,Monte Rosa Therapeutics Announces Fourth Quarter and Full Year 2022 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/03/16/2628536/0/en/Monte-Rosa-Therapeutics-Announces-Fourth-Quarter-and-Full-Year-2022-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,3/16/2023 7:30,pre_market,6.53000021,6.369999886,389.2799988,386.8200073,-0.024502346,-0.006319337,-0.018183009,short,short,
912,1065,GLUE,Monte Rosa Therapeutics Appoints Dr. Jan Skvarka to Board of Directors,https://www.globenewswire.com/news-release/2023/03/23/2633019/0/en/Monte-Rosa-Therapeutics-Appoints-Dr-Jan-Skvarka-to-Board-of-Directors.html,Directors and Officers,3/23/2023 7:30,pre_market,7,7.090000153,392.1099854,395.0899963,0.012857165,0.007599937,0.005257228,long,long,
913,1066,GLUE,Monte Rosa Therapeutics Announces Third Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/11/09/2777173/0/en/Monte-Rosa-Therapeutics-Announces-Third-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,11/9/2023 7:00,pre_market,3.690000057,3.670000076,437.25,438.4299927,-0.005420049,0.002698668,-0.008118717,short,short,
914,1067,GLUE,"Monte Rosa Therapeutics Presents Preclinical Data at ACR Convergence 2023 Demonstrating Potential of MRT-6160, a VAV1-targeted Molecular Glue Degrader, to Treat Immunological and Inflammatory Diseases",https://www.globenewswire.com/news-release/2023/11/07/2775281/0/en/Monte-Rosa-Therapeutics-Presents-Preclinical-Data-at-ACR-Convergence-2023-Demonstrating-Potential-of-MRT-6160-a-VAV1-targeted-Molecular-Glue-Degrader-to-Treat-Immunological-and-Inf.html,Clinical Study,11/7/2023 10:00,market_open,3.380000114,3.549999952,435.6900024,436.9299927,0.050295808,0.002846038,0.047449771,long,long,
915,1068,GLUE,Monte Rosa Therapeutics Announces Interim PK/PD and Clinical Data for MRT-2359 in Phase 1/2 Trial for MYC-Driven Solid Tumors,https://www.globenewswire.com/news-release/2023/10/17/2761331/0/en/Monte-Rosa-Therapeutics-Announces-Interim-PK-PD-and-Clinical-Data-for-MRT-2359-in-Phase-1-2-Trial-for-MYC-Driven-Solid-Tumors.html,Conference Calls/ Webcasts,10/17/2023 7:00,pre_market,5,5.239999771,436.0400085,432.8099976,0.047999954,-0.007407602,0.055407557,long,long,
916,1069,GLUE,Monte Rosa Therapeutics Announces Second Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/08/10/2722527/0/en/Monte-Rosa-Therapeutics-Announces-Second-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,8/10/2023 7:15,pre_market,6.789999962,6.869999886,445.75,448.1900024,0.011782021,0.005473926,0.006308095,long,long,
917,1070,GLUE,Monte Rosa Therapeutics to Present at Piper Sandler Healthcare Conference,https://www.globenewswire.com/news-release/2023/11/21/2783927/0/en/Monte-Rosa-Therapeutics-to-Present-at-Piper-Sandler-Healthcare-Conference.html,Calendar of Events,11/21/2023 7:00,pre_market,3.25,3.200000048,454.2600098,453.1799927,-0.015384601,-0.002377531,-0.01300707,short,long,
918,1071,GLUE,Monte Rosa Therapeutics Reports Second Quarter 2022 Financial Results and Business Updates,https://www.globenewswire.com/news-release/2022/08/11/2496663/0/en/Monte-Rosa-Therapeutics-Reports-Second-Quarter-2022-Financial-Results-and-Business-Updates.html,Earnings Releases and Operating Results,8/11/2022 7:30,pre_market,8.710000038,9.43999958,419.9899902,422.9899902,0.083811658,0.007143027,0.07666863,long,long,
919,1072,GLUE,Monte Rosa Therapeutics Announces First Quarter 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/05/11/2666597/0/en/Monte-Rosa-Therapeutics-Announces-First-Quarter-2023-Financial-Results-and-Provides-Corporate-Update.html,Earnings Releases and Operating Results,5/11/2023 7:30,pre_market,5.789999962,5.989999771,412.8500061,411.9500122,0.034542282,-0.002179954,0.036722235,long,short,
920,1073,GLUE,Monte Rosa Therapeutics to Present at Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2023/02/03/2601254/0/en/Monte-Rosa-Therapeutics-to-Present-at-Upcoming-Investor-Conferences.html,Calendar of Events,2/3/2023 7:30,pre_market,7.130000114,7.150000095,416.7799988,411.5899963,0.002805046,-0.012452619,0.015257665,long,long,
921,1074,GLUE,"Monte Rosa Therapeutics Advances Second Development Candidate, MRT-6160, a Novel, Highly Selective Molecular Glue Degrader Targeting VAV1 for the Treatment of Autoimmune Diseases",https://www.globenewswire.com/news-release/2023/05/23/2674201/0/en/Monte-Rosa-Therapeutics-Advances-Second-Development-Candidate-MRT-6160-a-Novel-Highly-Selective-Molecular-Glue-Degrader-Targeting-VAV1-for-the-Treatment-of-Autoimmune-Diseases.html,Clinical Study,5/23/2023 7:30,pre_market,6.070000172,6.019999981,418.7900085,417.0799866,-0.008237264,-0.004083244,-0.004154019,short,short,
922,1057,FGEN,FibroGen to Present at Cowen’s 43rd Annual Health Care Conference,https://www.globenewswire.com/news-release/2023/02/27/2615910/33525/en/FibroGen-to-Present-at-Cowen-s-43rd-Annual-Health-Care-Conference.html,Calendar of Events,2/27/2023 7:00,pre_market,22.20999908,22.53000069,396.3800049,399.8699951,0.014407997,0.008804658,0.00560334,long,long,
923,1058,FGEN,FibroGen to Report Fourth Quarter and Full Year 2022 Financial Results,https://www.globenewswire.com/news-release/2023/02/17/2610529/33525/en/FibroGen-to-Report-Fourth-Quarter-and-Full-Year-2022-Financial-Results.html,Conference Calls/ Webcasts,2/17/2023 7:00,pre_market,23.57999992,23.64999962,408.2799988,406.0599976,0.002968605,-0.005437448,0.008406052,long,long,
924,1059,FGEN,FibroGen to Report Third Quarter 2023 Financial Results,https://www.globenewswire.com/news-release/2023/10/23/2764572/33525/en/FibroGen-to-Report-Third-Quarter-2023-Financial-Results.html,Conference Calls/ Webcasts,10/23/2023 7:00,pre_market,0.550000012,0.532000005,421.1900024,419.6099854,-0.032727284,-0.003751317,-0.028975968,short,short,
925,1085,GMAB,Major Shareholder Announcement,https://www.globenewswire.com/news-release/2023/11/09/2777473/0/en/Major-Shareholder-Announcement.html,European Regulatory News,11/9/2023 9:14,pre_market,31,31.78000069,437.25,438.4299927,0.025161313,0.002698668,0.022462644,long,long,
926,1087,GMAB,Genmab Announces European Commission Approval of TEPKINLY® (epcoritamab) for Adults with Relapsed or Refractory (R/R) Diffuse Large B-cell Lymphoma (DLBCL),https://www.globenewswire.com/news-release/2023/09/25/2748547/0/en/Genmab-Announces-European-Commission-Approval-of-TEPKINLY-epcoritamab-for-Adults-with-Relapsed-or-Refractory-R-R-Diffuse-Large-B-cell-Lymphoma-DLBCL.html,European Regulatory News,9/25/2023 7:45,pre_market,36.08000183,36.02999878,430.4200134,429.1700134,-0.001385894,-0.00290414,0.001518246,long,long,
