id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
881,"EDIT","Editas Medicine and Vertex Pharmaceuticals Enter into Non-exclusive License Agreement for Cas9","https://www.globenewswire.com/news-release/2023/12/13/2795602/0/en/Editas-Medicine-and-Vertex-Pharmaceuticals-Enter-into-Non-exclusive-License-Agreement-for-Cas9.html","Licensing Agreements","2023-12-13 09:00:00","pre_market",10,10,464,464,0,0,0,"long","long",NaN
882,"EDIT","Editas Medicine to Participate in Upcoming Investor Conferences","https://www.globenewswire.com/news-release/2024/01/31/2821218/0/en/Editas-Medicine-to-Participate-in-Upcoming-Investor-Conferences.html","Conference Calls/ Webcasts","2024-01-31 09:00:00","pre_market",7,7,491,489,0,-0,0,"long","long",NaN
883,"EDIT","Editas Medicine Announces New EDIT-301 Safety and Efficacy Data in 17 Patients, Presented Today at the American Society of Hematology (ASH) Annual Meeting and in a Company-sponsored Webinar","https://www.globenewswire.com/news-release/2023/12/11/2794110/0/en/Editas-Medicine-Announces-New-EDIT-301-Safety-and-Efficacy-Data-in-17-Patients-Presented-Today-at-the-American-Society-of-Hematology-ASH-Annual-Meeting-and-in-a-Company-sponsored-W.html","Clinical Study","2023-12-11 12:00:00","market_open",10,10,460,462,-0,0,-0,"short","short",NaN
887,"ELOX","Eloxx Pharmaceuticals Intends to Advance ELX-02 into Pivotal Trial for the Treatment of Alport Syndrome with Nonsense Mutations Following Achievement of Remission in Patient in Phase 2 Study","https://www.globenewswire.com/news-release/2023/05/24/2675190/0/en/Eloxx-Pharmaceuticals-Intends-to-Advance-ELX-02-into-Pivotal-Trial-for-the-Treatment-of-Alport-Syndrome-with-Nonsense-Mutations-Following-Achievement-of-Remission-in-Patient-in-Pha.html","Clinical Study","2023-05-24 08:00:00","pre_market",9,8,414,412,-0,-0,-0,"short","short",NaN
899,"ELTX","Elicio Therapeutics Announces Appointment of Megan Filoon as General Counsel and Dr. Thian Kheoh as Senior Vice President of Biometrics","https://www.globenewswire.com/news-release/2023/08/28/2732545/0/en/Elicio-Therapeutics-Announces-Appointment-of-Megan-Filoon-as-General-Counsel-and-Dr-Thian-Kheoh-as-Senior-Vice-President-of-Biometrics.html","Directors and Officers","2023-08-28 08:00:00","pre_market",10,10,440,442,-0,0,-0,"short","long",NaN
888,"ELOX","Eloxx Pharmaceuticals Highlights Recent Alport Syndrome Natural History Data Presented at 60th ERA Congress","https://www.globenewswire.com/news-release/2023/06/21/2692112/0/en/Eloxx-Pharmaceuticals-Highlights-Recent-Alport-Syndrome-Natural-History-Data-Presented-at-60th-ERA-Congress.html","Clinical Study","2023-06-21 09:00:00","pre_market",5,5,437,436,0,-0,0,"long","long",NaN
889,"ELOX","Eloxx Pharmaceuticals Announces $2 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules","https://www.globenewswire.com/news-release/2023/09/19/2745534/0/en/Eloxx-Pharmaceuticals-Announces-2-Million-Registered-Direct-Offering-Priced-At-the-Market-Under-Nasdaq-Rules.html","Prospectus/Announcement of Prospectus","2023-09-19 08:00:00","pre_market",5,5,444,443,-0,-0,0,"long","long",NaN
890,"ELOX","Eloxx Pharmaceuticals Reports Independent Confirmation of Positive Biopsy Results in All Patients Treated with ELX-02 in Phase 2 Clinical Study for Alport Syndrome","https://www.globenewswire.com/news-release/2023/09/18/2744637/0/en/Eloxx-Pharmaceuticals-Reports-Independent-Confirmation-of-Positive-Biopsy-Results-in-All-Patients-Treated-with-ELX-02-in-Phase-2-Clinical-Study-for-Alport-Syndrome.html","Clinical Study","2023-09-18 07:00:00","pre_market",6,6,443,443,0,-0,0,"long","long",NaN
891,"ELOX","Eloxx Pharmaceuticals Provides Program Updates on ELX-02 and ZKN-013","https://www.globenewswire.com/news-release/2023/09/07/2739454/0/en/Eloxx-Pharmaceuticals-Provides-Program-Updates-on-ELX-02-and-ZKN-013.html","Clinical Study","2023-09-07 09:00:00","pre_market",5,6,446,443,0,-0,0,"long","short",NaN
892,"ELOX","Eloxx Pharmaceuticals Reports Drug Response in All Patients Treated with ELX-02 in Phase 2 Clinical Study for Alport Syndrome","https://www.globenewswire.com/news-release/2023/08/14/2724338/0/en/Eloxx-Pharmaceuticals-Reports-Drug-Response-in-All-Patients-Treated-with-ELX-02-in-Phase-2-Clinical-Study-for-Alport-Syndrome.html","Clinical Study","2023-08-14 08:00:00","pre_market",5,5,446,445,0,-0,0,"long","long",NaN
893,"ELOX","Eloxx Pharmaceuticals Granted Extension by Nasdaq to Regain Compliance with the Market Value of Listed Securities Continued Listing Requirement","https://www.globenewswire.com/news-release/2023/06/06/2682826/0/en/Eloxx-Pharmaceuticals-Granted-Extension-by-Nasdaq-to-Regain-Compliance-with-the-Market-Value-of-Listed-Securities-Continued-Listing-Requirement.html","Exchange Members","2023-06-06 08:30:00","pre_market",7,7,427,427,0,-0,0,"long","long",NaN
894,"ELOX","Eloxx Pharmaceuticals Announces Publication Demonstrating the Power of its TURBO-ZM™ Platform to Target the Human Ribosome for Therapeutic Benefit","https://www.globenewswire.com/news-release/2023/07/10/2701816/0/en/Eloxx-Pharmaceuticals-Announces-Publication-Demonstrating-the-Power-of-its-TURBO-ZM-Platform-to-Target-the-Human-Ribosome-for-Therapeutic-Benefit.html","Product / Services Announcement","2023-07-10 09:00:00","pre_market",4,4,439,438,0,-0,0,"long","long",NaN
895,"ELOX","Eloxx Pharmaceuticals Reports Additional Confirmation that All Nonsense Mutation Alport Syndrome Patients Treated with ELX-02 in Phase 2 Study had Improvement in Kidney Morphology and Clinical Benefit of Reduction or Stabilization of Proteinuria","https://www.globenewswire.com/news-release/2023/10/09/2756643/0/en/Eloxx-Pharmaceuticals-Reports-Additional-Confirmation-that-All-Nonsense-Mutation-Alport-Syndrome-Patients-Treated-with-ELX-02-in-Phase-2-Study-had-Improvement-in-Kidney-Morphology-.html","Health","2023-10-09 08:00:00","pre_market",4,4,430,428,-0,-0,-0,"short","short",NaN
896,"ELOX","Eloxx Pharmaceuticals Key Opinion Leader Event Highlights Significant Unmet Need in Treatment of Alport Syndrome Patients with Nonsense Mutations and Additional Positive Results from Phase 2 Clinical Study Evaluating ELX-02","https://www.globenewswire.com/news-release/2023/06/28/2696256/0/en/Eloxx-Pharmaceuticals-Key-Opinion-Leader-Event-Highlights-Significant-Unmet-Need-in-Treatment-of-Alport-Syndrome-Patients-with-Nonsense-Mutations-and-Additional-Positive-Results-fr.html","Clinical Study","2023-06-28 09:00:00","pre_market",4,4,436,435,-0,-0,-0,"short","short",NaN
897,"ELOX","Eloxx Pharmaceuticals Reports Fourth Quarter 2022 Financial and Operating Results and Provides Business Update","https://www.globenewswire.com/news-release/2023/04/03/2639530/0/en/Eloxx-Pharmaceuticals-Reports-Fourth-Quarter-2022-Financial-and-Operating-Results-and-Provides-Business-Update.html","Earnings Releases and Operating Results","2023-04-03 08:00:00","pre_market",3,3,409,409,0,-0,0,"long","long",NaN
914,"ENTX","Interim Results from Ongoing Clinical Study Confirm EB613 Optimized Profile for Osteoporosis Treatment and Potential for Entera’s Next Generation Oral Peptide Platform","https://www.globenewswire.com/news-release/2023/11/29/2787754/0/en/Interim-Results-from-Ongoing-Clinical-Study-Confirm-EB613-Optimized-Profile-for-Osteoporosis-Treatment-and-Potential-for-Entera-s-Next-Generation-Oral-Peptide-Platform.html","Health","2023-11-29 08:30:00","pre_market",1,1,455,457,0,0,0,"long","long",NaN
915,"ENTX","Entera Bio Reports Rapid Pharmacodynamic (PD) Response and Consistent Pharmacokinetic (PK) Data for its First-in-Class Oral PTH(1-34) Mini Tablets at the ASBMR 2023 Annual Meeting","https://www.globenewswire.com/news-release/2023/10/16/2760611/0/en/Entera-Bio-Reports-Rapid-Pharmacodynamic-PD-Response-and-Consistent-Pharmacokinetic-PK-Data-for-its-First-in-Class-Oral-PTH-1-34-Mini-Tablets-at-the-ASBMR-2023-Annual-Meeting.html","Health","2023-10-16 08:00:00","pre_market",1,1,432,434,0,0,0,"long","long",NaN
916,"ENTX","Entera Bio to Participate in the SVB Securities Global Biopharma Conference","https://www.globenewswire.com/news-release/2023/02/13/2606702/0/en/Entera-Bio-to-Participate-in-the-SVB-Securities-Global-Biopharma-Conference.html","Calendar of Events","2023-02-13 09:00:00","pre_market",1,1,408,409,-0,0,-0,"short","short",NaN
917,"ENTX","Entera Bio Hosting Key Opinion Leader Webinar on the Treatment Landscape for Osteoporosis and EB613’s Potential Impact on Wednesday, September 28th @ 10am ET","https://www.globenewswire.com/news-release/2022/09/21/2520186/0/en/Entera-Bio-Hosting-Key-Opinion-Leader-Webinar-on-the-Treatment-Landscape-for-Osteoporosis-and-EB613-s-Potential-Impact-on-Wednesday-September-28th-10am-ET.html","Calendar of Events","2022-09-21 08:30:00","pre_market",1,1,384,386,0,0,-0,"short","long",NaN
918,"ENTX","Entera Bio Reports Q3 2023 Financial Results, Highlights Transformational Steps and Unveils Vision as Premier Oral Peptide Company with Five Potential Programs in Development","https://www.globenewswire.com/news-release/2023/11/14/2779971/0/en/Entera-Bio-Reports-Q3-2023-Financial-Results-Highlights-Transformational-Steps-and-Unveils-Vision-as-Premier-Oral-Peptide-Company-with-Five-Potential-Programs-in-Development.html","Earnings Releases and Operating Results","2023-11-14 07:30:00","pre_market",1,1,440,446,0,0,-0,"short","long",NaN
919,"ENTX","Entera Bio Adds Sanofi Commercial Leader, Haya Taitel to its Board of Directors","https://www.globenewswire.com/news-release/2023/06/07/2683653/0/en/Entera-Bio-Adds-Sanofi-Commercial-Leader-Haya-Taitel-to-its-Board-of-Directors.html","Directors and Officers","2023-06-07 07:30:00","pre_market",1,1,428,428,0,0,0,"long","long",NaN
904,"ELTX","Elicio Therapeutics Receives $2.6 Million Grant from the Gastro-Intestinal (GI) Research Foundation to Fund Research for Two Therapeutic Cancer Vaccines","https://www.globenewswire.com/news-release/2023/09/07/2739266/0/en/Elicio-Therapeutics-Receives-2-6-Million-Grant-from-the-Gastro-Intestinal-GI-Research-Foundation-to-Fund-Research-for-Two-Therapeutic-Cancer-Vaccines.html","Product / Services Announcement","2023-09-07 08:00:00","pre_market",8,9,446,443,0,-0,0,"long","long",NaN
905,"ELTX","Elicio Therapeutics to Present at the H.C. Wainwright 4th Annual Precision Oncology Virtual Conference","https://www.globenewswire.com/news-release/2023/12/04/2789966/0/en/Elicio-Therapeutics-to-Present-at-the-H-C-Wainwright-4th-Annual-Precision-Oncology-Virtual-Conference.html","Conference Calls/ Webcasts","2023-12-04 08:00:00","pre_market",6,6,459,456,0,-0,0,"long","long",NaN
906,"ELTX","Nature Medicine Publishes Updated Preliminary Phase 1 Data From Elicio Therapeutic’s AMPLIFY-201 Phase 1 Solid Tumor Study of ELI-002","https://www.globenewswire.com/news-release/2024/01/09/2806073/0/en/Nature-Medicine-Publishes-Updated-Preliminary-Phase-1-Data-From-Elicio-Therapeutic-s-AMPLIFY-201-Phase-1-Solid-Tumor-Study-of-ELI-002.html","Health","2024-01-09 06:00:00","pre_market",8,8,475,472,0,-0,0,"long","long",NaN
907,"ELTX","Elicio Therapeutics to Present at the Oppenheimer 34th Annual Healthcare Life Sciences Conference","https://www.globenewswire.com/news-release/2024/02/05/2823522/0/en/Elicio-Therapeutics-to-Present-at-the-Oppenheimer-34th-Annual-Healthcare-Life-Sciences-Conference.html","Calendar of Events","2024-02-05 08:30:00","pre_market",4,4,494,494,0,-0,0,"long","long",NaN
908,"ELTX","Elicio Therapeutics Announces $7.0 Million Private Placement Financing","https://www.globenewswire.com/news-release/2023/12/22/2800613/0/en/Elicio-Therapeutics-Announces-7-0-Million-Private-Placement-Financing.html","Financing Agreements","2023-12-22 09:00:00","pre_market",6,6,473,474,-0,0,-0,"short","short",NaN
909,"ELTX","Elicio Therapeutics Announces First Patient Dosed in Randomized Phase 2 Pancreatic Cancer Study","https://www.globenewswire.com/news-release/2024/01/11/2807912/0/en/Elicio-Therapeutics-Announces-First-Patient-Dosed-in-Randomized-Phase-2-Pancreatic-Cancer-Study.html","Health","2024-01-11 08:30:00","pre_market",6,5,477,478,-0,0,-0,"short","short",NaN
910,"ELTX","Elicio Therapeutics to Present ELI-002 7P (AMPLIFY-7P) Trial in Progress Poster on Phase 1/2 Study of Lymph Node-Targeted Vaccine at ASCO GI Symposium","https://www.globenewswire.com/news-release/2024/01/17/2810706/0/en/Elicio-Therapeutics-to-Present-ELI-002-7P-AMPLIFY-7P-Trial-in-Progress-Poster-on-Phase-1-2-Study-of-Lymph-Node-Targeted-Vaccine-at-ASCO-GI-Symposium.html","Calendar of Events","2024-01-17 08:30:00","pre_market",5,5,475,472,0,-0,0,"long","long",NaN
929,"ETNB","89bio Announces U.S. FDA has Granted Breakthrough Therapy Designation for Pegozafermin in Nonalcoholic Steatohepatitis (NASH)","https://www.globenewswire.com/news-release/2023/09/21/2747202/0/en/89bio-Announces-U-S-FDA-has-Granted-Breakthrough-Therapy-Designation-for-Pegozafermin-in-Nonalcoholic-Steatohepatitis-NASH.html","Company Announcement","2023-09-21 08:00:00","pre_market",15,15,439,436,0,-0,0,"long","long",NaN
930,"ETNB","89bio to Participate in Upcoming Investor Conferences","https://www.globenewswire.com/news-release/2023/05/02/2659103/0/en/89bio-to-Participate-in-Upcoming-Investor-Conferences.html","Trade Show","2023-05-02 08:00:00","pre_market",17,17,416,415,0,-0,0,"long","long",NaN
931,"ETNB","89bio Initiates Phase 3 ENTRUST Trial of Pegozafermin in Patients with Severe Hypertriglyceridemia (SHTG)","https://www.globenewswire.com/news-release/2023/05/23/2674259/0/en/89bio-Initiates-Phase-3-ENTRUST-Trial-of-Pegozafermin-in-Patients-with-Severe-Hypertriglyceridemia-SHTG.html","Clinical Study","2023-05-23 08:00:00","pre_market",17,17,419,417,0,-0,0,"long","long",NaN
932,"ETNB","89bio to Participate in the 2023 Cantor Global Healthcare Conference","https://www.globenewswire.com/news-release/2023/09/20/2746391/0/en/89bio-to-Participate-in-the-2023-Cantor-Global-Healthcare-Conference.html","Conference Calls/ Webcasts","2023-09-20 08:00:00","pre_market",17,17,443,444,0,0,-0,"short","short",NaN
933,"ETNB","89bio Reports Fourth Quarter and Full Year 2022 Financial Results and Provides Corporate Update","https://www.globenewswire.com/news-release/2023/03/10/2624905/0/en/89bio-Reports-Fourth-Quarter-and-Full-Year-2022-Financial-Results-and-Provides-Corporate-Update.html","Earnings Releases and Operating Results","2023-03-10 08:00:00","pre_market",13,13,392,391,0,-0,0,"long","long",NaN
920,"ENTX","Entera Bio Announces FDA Agreement for a Single Phase 3 Clinical Trial to Support an NDA for EB613 for the Treatment of Osteoporosis","https://www.globenewswire.com/news-release/2022/10/06/2529359/0/en/Entera-Bio-Announces-FDA-Agreement-for-a-Single-Phase-3-Clinical-Trial-to-Support-an-NDA-for-EB613-for-the-Treatment-of-Osteoporosis.html","Clinical Study","2022-10-06 07:00:00","pre_market",1,1,377,376,0,-0,0,"long","long",NaN
934,"ETNB","89bio’s Phase 2b ENLIVEN Trial of Pegozafermin in Nonalcoholic Steatohepatitis (NASH) Achieved High Statistical Significance on Both Primary Histology Endpoints with Weekly (QW) and Every-Two-Week (Q2W) Dosing at 24 Weeks","https://www.globenewswire.com/news-release/2023/03/22/2632062/0/en/89bio-s-Phase-2b-ENLIVEN-Trial-of-Pegozafermin-in-Nonalcoholic-Steatohepatitis-NASH-Achieved-High-Statistical-Significance-on-Both-Primary-Histology-Endpoints-with-Weekly-QW-and-Ev.html","Health","2023-03-22 07:00:00","pre_market",11,15,399,399,0,-0,0,"long","long",NaN
921,"ENTX","Entera Bio Provides Guidance from FDA Type D Meeting Related to EB613 Pivotal Program","https://www.globenewswire.com/news-release/2023/04/03/2639415/0/en/Entera-Bio-Provides-Guidance-from-FDA-Type-D-Meeting-Related-to-EB613-Pivotal-Program.html","Health","2023-04-03 07:00:00","pre_market",1,1,409,409,0,-0,0,"long","long",NaN
935,"ETNB","89bio Announces New Positive Long-Term Data from the ENLIVEN Phase 2b Trial of Pegozafermin in Patients with Nonalcoholic Steatohepatitis (NASH)","https://www.globenewswire.com/news-release/2023/11/27/2786131/0/en/89bio-Announces-New-Positive-Long-Term-Data-from-the-ENLIVEN-Phase-2b-Trial-of-Pegozafermin-in-Patients-with-Nonalcoholic-Steatohepatitis-NASH.html","Clinical Study","2023-11-27 08:00:00","pre_market",8,8,455,455,-0,-0,-0,"short","long",NaN
922,"ENTX","Entera Bio Reports Key Milestone Relating to Oral PTH (1-34) Peptide (EB613) Phase 3 Program: ASBMR-SABRE Has Submitted to FDA the Full Qualification Plan to Approve BMD as a Surrogate Endpoint for Osteoporosis","https://www.globenewswire.com/news-release/2023/11/09/2777730/0/en/Entera-Bio-Reports-Key-Milestone-Relating-to-Oral-PTH-1-34-Peptide-EB613-Phase-3-Program-ASBMR-SABRE-Has-Submitted-to-FDA-the-Full-Qualification-Plan-to-Approve-BMD-as-a-Surrogate-.html","Clinical Study","2023-11-09 14:30:00","market_open",1,1,438,434,0,-0,0,"long","long",NaN
923,"ENTX","Entera Bio Announces Collaboration with OPKO Biologics to Develop Oral Peptide Tablet Formulations for Obesity and Intestinal Malabsorption Syndromes","https://www.globenewswire.com/news-release/2023/09/12/2741673/0/en/Entera-Bio-Announces-Collaboration-with-OPKO-Biologics-to-Develop-Oral-Peptide-Tablet-Formulations-for-Obesity-and-Intestinal-Malabsorption-Syndromes.html","Partnerships","2023-09-12 08:30:00","pre_market",1,1,448,447,0,-0,0,"long","long",NaN
925,"ENTX","Entera’s Oral Delivery of GLP-2 Pre-Clinical Data to be Published in Peer Reviewed, International Journal of Peptide Research and Therapeutics","https://www.globenewswire.com/news-release/2023/05/03/2660482/0/en/Entera-s-Oral-Delivery-of-GLP-2-Pre-Clinical-Data-to-be-Published-in-Peer-Reviewed-International-Journal-of-Peptide-Research-and-Therapeutics.html","Clinical Study","2023-05-03 09:34:00","market_open",1,1,411,408,0,-0,0,"long","long",NaN
926,"ENTX","Entera Bio to Present at the Oppenheimer 34th Annual Healthcare Life Sciences Conference","https://www.globenewswire.com/news-release/2024/01/30/2820007/0/en/Entera-Bio-to-Present-at-the-Oppenheimer-34th-Annual-Healthcare-Life-Sciences-Conference.html","Calendar of Events","2024-01-30 08:30:00","pre_market",1,1,491,491,-0,-0,-0,"short","short",NaN
927,"ENTX","Entera Bio Receives Extension from Nasdaq to Regain Compliance with Minimum Bid Price Rule","https://www.globenewswire.com/news-release/2024/01/03/2803257/0/en/Entera-Bio-Receives-Extension-from-Nasdaq-to-Regain-Compliance-with-Minimum-Bid-Price-Rule.html","Management statements","2024-01-03 08:00:00","pre_market",1,1,473,470,0,-0,0,"long","long",NaN
943,"EVAX","Evaxion präsentiert neueste klinische Daten der Phase II von EVX-01 in einem Webinar mit dem Key Opinion Leader Adnan Khattak","https://www.globenewswire.com/news-release/2023/11/07/2775301/0/de/Evaxion-pr%C3%A4sentiert-neueste-klinische-Daten-der-Phase-II-von-EVX-01-in-einem-Webinar-mit-dem-Key-Opinion-Leader-Adnan-Khattak.html","Calendar of Events","2023-11-07 10:15:00","market_open",12,12,436,437,-0,0,-0,"short","short",NaN
944,"EVAX","Evaxion Announces Encouraging Initial Phase 2 Clinical Data on Its Personalized Cancer Vaccine EVX-01","https://www.globenewswire.com/news-release/2023/10/31/2770437/0/en/Evaxion-Announces-Encouraging-Initial-Phase-2-Clinical-Data-on-Its-Personalized-Cancer-Vaccine-EVX-01.html","Clinical Study","2023-10-31 11:15:00","market_open",10,11,416,418,0,0,0,"long","short",NaN
945,"EVAX","Evaxion expands preclinical bacterial vaccine pipeline in collaboration with leading pharmaceutical company","https://www.globenewswire.com/news-release/2023/09/18/2744760/0/en/Evaxion-expands-preclinical-bacterial-vaccine-pipeline-in-collaboration-with-leading-pharmaceutical-company.html","Partnerships","2023-09-18 08:23:00","pre_market",8,7,443,443,-0,-0,-0,"short","short",NaN
946,"EVAX","Révolutionner la découverte de vaccins : De nouvelles données valident la plateforme d'intelligence artificielle d'Evaxion, promettant de réduire les risques et les coûts dans le développement de vaccins contre les maladies infectieuses","https://www.globenewswire.com/news-release/2023/09/12/2741564/0/fr/R%C3%A9volutionner-la-d%C3%A9couverte-de-vaccins-De-nouvelles-donn%C3%A9es-valident-la-plateforme-d-intelligence-artificielle-d-Evaxion-promettant-de-r%C3%A9duire-les-risques-et-les-co%C3%BBts-dans-le-d%C3%A9ve.html","Research Analysis and Reports","2023-09-12 07:59:00","pre_market",8,8,448,447,0,-0,0,"long","long",NaN
947,"EVAX","Evaxion Receives Nasdaq Notification Regarding Minimum Bid Price Deficiency","https://www.globenewswire.com/news-release/2023/10/05/2755383/0/en/Evaxion-Receives-Nasdaq-Notification-Regarding-Minimum-Bid-Price-Deficiency.html","Major shareholder announcements","2023-10-05 08:30:00","pre_market",9,8,425,424,-0,-0,-0,"short","short",NaN
948,"EVAX","Evaxion präsentiert Proof-of-Principle für sein einzigartiges KI-Modell zur Vorhersage des Ansprechens auf Krebsimmuntherapie","https://www.globenewswire.com/news-release/2023/11/16/2781872/0/de/Evaxion-pr%C3%A4sentiert-Proof-of-Principle-f%C3%BCr-sein-einzigartiges-KI-Modell-zur-Vorhersage-des-Ansprechens-auf-Krebsimmuntherapie.html","Health","2023-11-16 08:52:00","pre_market",7,7,450,449,-0,-0,-0,"short","short",NaN
949,"EVAX","Evaxion Presents Proof-of-Principle for Its Unique AI Model Predicting Responses to Cancer Immunotherapy","https://www.globenewswire.com/news-release/2023/11/15/2780971/0/en/Evaxion-Presents-Proof-of-Principle-for-Its-Unique-AI-Model-Predicting-Responses-to-Cancer-Immunotherapy.html","Health","2023-11-15 08:00:00","pre_market",7,8,449,450,0,0,0,"long","long",NaN
950,"EVAX","Revolutionizing Vaccine Discovery: New Data Validates Evaxion AI Platform, Offering Promise to Reduce Risk and Cost in Infectious Disease Vaccine Development","https://www.globenewswire.com/news-release/2023/09/11/2740790/0/en/Revolutionizing-Vaccine-Discovery-New-Data-Validates-Evaxion-AI-Platform-Offering-Promise-to-Reduce-Risk-and-Cost-in-Infectious-Disease-Vaccine-Development.html","Research Analysis and Reports","2023-09-11 08:17:00","pre_market",7,7,446,448,0,0,0,"long","long",NaN
1820,"ORPHA.CO","Storaktionærmeddelelse","https://www.globenewswire.com/news-release/2023/12/08/2793179/0/da/Storaktion%C3%A6rmeddelelse.html","European Regulatory News","2023-12-08 08:12:00","pre_market",677,676,458,457,-0,-0,0,"long","long",NaN
936,"ETNB","89bio, Inc. Announces Upsized Pricing of $275 Million Public Offering of Common Stock","https://www.globenewswire.com/news-release/2023/03/24/2633885/0/en/89bio-Inc-Announces-Upsized-Pricing-of-275-Million-Public-Offering-of-Common-Stock.html","Stock Market News","2023-03-24 07:00:00","pre_market",17,17,393,392,0,-0,0,"long","long",NaN
937,"ETNB","89bio Reaches Alignment with the FDA and EMA on Phase 3 Program for Pegozafermin in Nonalcoholic Steatohepatitis (NASH); Program Initiation Planned in the First Half of 2024","https://www.globenewswire.com/news-release/2023/12/04/2789876/0/en/89bio-Reaches-Alignment-with-the-FDA-and-EMA-on-Phase-3-Program-for-Pegozafermin-in-Nonalcoholic-Steatohepatitis-NASH-Program-Initiation-Planned-in-the-First-Half-of-2024.html","Clinical Study","2023-12-04 07:00:00","pre_market",8,9,459,456,0,-0,0,"long","long",NaN
938,"ETNB","89bio to Participate in the H.C. Wainwright 7ᵗʰ Annual NASH Investor Conference","https://www.globenewswire.com/news-release/2023/10/17/2761468/0/en/89bio-to-Participate-in-the-H-C-Wainwright-7%E1%B5%97%CA%B0-Annual-NASH-Investor-Conference.html","Conference Calls/ Webcasts","2023-10-17 08:00:00","pre_market",7,7,436,433,-0,-0,-0,"short","short",NaN
939,"ETNB","89bio Announces Closing of its Upsized Public Offering and Full Exercise of Underwriters’ Option to Purchase Additional Shares","https://www.globenewswire.com/news-release/2023/12/12/2794645/0/en/89bio-Announces-Closing-of-its-Upsized-Public-Offering-and-Full-Exercise-of-Underwriters-Option-to-Purchase-Additional-Shares.html","Major shareholder announcements","2023-12-12 07:30:00","pre_market",10,9,462,462,-0,-0,-0,"short","short",NaN
940,"ETNB","89bio, Inc. Announces Upsized Pricing of $150.0 Million Public Offering of Common Stock and Pre-Funded Warrants","https://www.globenewswire.com/news-release/2023/12/07/2792370/0/en/89bio-Inc-Announces-Upsized-Pricing-of-150-0-Million-Public-Offering-of-Common-Stock-and-Pre-Funded-Warrants.html","Warrants and Certificates","2023-12-07 07:00:00","pre_market",10,10,455,457,-0,0,-0,"short","short",NaN
952,"EVAX","Evaxion announces Executive Management Changes to strengthen the AI-strategy","https://www.globenewswire.com/news-release/2023/08/29/2733405/0/en/Evaxion-announces-Executive-Management-Changes-to-strengthen-the-AI-strategy.html","Management Changes","2023-08-29 08:30:00","pre_market",9,9,443,443,0,-0,0,"long","short",NaN
953,"EVAX","Evaxion présente les dernières données cliniques de la phase II d’EVX-01 à l’occasion d’un webinaire organisé en présence du leader d’opinion Adnan Khattak","https://www.globenewswire.com/news-release/2023/11/07/2775301/0/fr/Evaxion-pr%C3%A9sente-les-derni%C3%A8res-donn%C3%A9es-cliniques-de-la-phase-II-d-EVX-01-%C3%A0-l-occasion-d-un-webinaire-organis%C3%A9-en-pr%C3%A9sence-du-leader-d-opinion-Adnan-Khattak.html","Calendar of Events","2023-11-07 10:15:00","market_open",12,12,436,437,-0,0,-0,"short","short",NaN
955,"EVAX","De nouvelles données cliniques passionnantes sur les vaccins anticancéreux individualisés d'Evaxion et basés sur l'AI-Immunology™ seront bientôt présentées","https://www.globenewswire.com/news-release/2023/10/27/2768411/0/fr/De-nouvelles-donn%C3%A9es-cliniques-passionnantes-sur-les-vaccins-anticanc%C3%A9reux-individualis%C3%A9s-d-Evaxion-et-bas%C3%A9s-sur-l-AI-Immunology-seront-bient%C3%B4t-pr%C3%A9sent%C3%A9es.html","Calendar of Events","2023-10-27 08:48:00","pre_market",8,8,413,414,0,0,0,"long","long",NaN
956,"EVAX","Evaxion va lever le voile sur un concept potentiellement révolutionnaire de vaccin précis contre le cancer alimenté par sa plateforme IA-Immunology™","https://www.globenewswire.com/news-release/2023/11/29/2787781/0/fr/Evaxion-va-lever-le-voile-sur-un-concept-potentiellement-r%C3%A9volutionnaire-de-vaccin-pr%C3%A9cis-contre-le-cancer-aliment%C3%A9-par-sa-plateforme-IA-Immunology.html","Product / Services Announcement","2023-11-29 08:55:00","pre_market",8,8,455,457,-0,0,-0,"short","short",NaN
957,"EVAX","Evaxion stellt potenziell bahnbrechendes Konzept für AI-Immunology™-gestützen Präzisions-Krebsimpfstoff vor","https://www.globenewswire.com/news-release/2023/11/29/2787781/0/de/Evaxion-stellt-potenziell-bahnbrechendes-Konzept-f%C3%BCr-AI-Immunology-gest%C3%BCtzen-Pr%C3%A4zisions-Krebsimpfstoff-vor.html","Product / Services Announcement","2023-11-29 08:55:00","pre_market",8,8,455,457,-0,0,-0,"short","short",NaN
958,"EVAX","Evaxion geht Partnerschaft mit dem Pharmaunternehmen Afrigen Biologics zur Entwicklung eines neuartigen mRNA-Impfstoffs gegen Gonorrhoe ein","https://www.globenewswire.com/news-release/2023/09/20/2755536/0/de/Evaxion-geht-Partnerschaft-mit-dem-Pharmaunternehmen-Afrigen-Biologics-zur-Entwicklung-eines-neuartigen-mRNA-Impfstoffs-gegen-Gonorrhoe-ein.html","Partnerships","2023-09-20 08:26:00","pre_market",5,6,443,444,0,0,0,"long","long",NaN
